   Log,     Log  ,    Log  , Remote, Op Type:,  AirCon,  AirCon,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,Compresr,    EEV,   EEV,    'C,    'C,    'C,    'C,    'C,    'C,    'C,  Thermal,  OU Fan,  OU Fan,  OU Fan,RemotFan,  IUFan,  IU Fan,4Way,ACIT Ver.,ACIT Ver.,Thm. Cut,Thm. Cut,Tc Protect,Te Protect,Td Protect,CurProtct,HeatSink,OutTemp,SuctProtc,VoltProtc,DewProt.,SleepLimt,  Defrost,TotalTime,     'C,Model,     'C,Voltage,Voltage, Current, Current,   Error,   Error,   Error,   Error
     No,    Date,   Time,Command,USB?Play,SubMode,MainMode,Op Mode,TargtStep,MaxStep,MinStep,FinalStep,FinalFreq, RealFreq, CycleM,  Pulse,  IU Air,RemotSet, IU Pipe,Discharge, OU Pipe,OU Air,   error,    Cut,TargtStep,TargtRpm,RealRpm, TargtStep,TargtStep,TargtFreq, Valve, Time,    Date,Slow Tmr,Fast Tmr,  MaxStep, MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,MaxStep,ActiveAlg,Heating,Target  Td, Name,HeatSink,  Input , DCLink,OU Input ,Compressor, OU PFC,OUGenerl,OU Comp,     IU
777,8.6.2015,17:20:12,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
778,8.6.2015,17:20:14,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
779,8.6.2015,17:20:16,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
780,8.6.2015,17:20:18,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
781,8.6.2015,17:20:20,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
782,8.6.2015,17:20:22,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
783,8.6.2015,17:20:24,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
784,8.6.2015,17:20:26,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
785,8.6.2015,17:20:28,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
786,8.6.2015,17:20:30,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
787,8.6.2015,17:20:32,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
788,8.6.2015,17:20:34,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
789,8.6.2015,17:20:36,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
790,8.6.2015,17:20:38,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
791,8.6.2015,17:20:40,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
792,8.6.2015,17:20:42,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
793,8.6.2015,17:20:44,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
794,8.6.2015,17:20:46,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
795,8.6.2015,17:20:48,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
796,8.6.2015,17:20:50,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
797,8.6.2015,17:20:52,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
798,8.6.2015,17:20:54,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
799,8.6.2015,17:20:56,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
800,8.6.2015,17:20:58,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
801,8.6.2015,17:21:00,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
802,8.6.2015,17:21:02,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
803,8.6.2015,17:21:04,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
804,8.6.2015,17:21:06,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
805,8.6.2015,17:21:08,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
806,8.6.2015,17:21:10,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
807,8.6.2015,17:21:12,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
808,8.6.2015,17:21:14,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
809,8.6.2015,17:21:16,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
810,8.6.2015,17:21:18,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
811,8.6.2015,17:21:20,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
812,8.6.2015,17:21:22,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
813,8.6.2015,17:21:24,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
814,8.6.2015,17:21:26,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
815,8.6.2015,17:21:28,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
816,8.6.2015,17:21:30,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
817,8.6.2015,17:21:32,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
818,8.6.2015,17:21:34,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
819,8.6.2015,17:21:36,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
820,8.6.2015,17:21:38,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
821,8.6.2015,17:21:40,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
822,8.6.2015,17:21:42,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
823,8.6.2015,17:21:44,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
824,8.6.2015,17:21:46,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
825,8.6.2015,17:21:48,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
826,8.6.2015,17:21:50,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
827,8.6.2015,17:21:52,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
828,8.6.2015,17:21:54,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
829,8.6.2015,17:21:56,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
830,8.6.2015,17:21:58,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
831,8.6.2015,17:22:00,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
832,8.6.2015,17:22:02,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
833,8.6.2015,17:22:04,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
834,8.6.2015,17:22:06,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
835,8.6.2015,17:22:08,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
836,8.6.2015,17:22:10,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
837,8.6.2015,17:22:12,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
838,8.6.2015,17:22:14,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
839,8.6.2015,17:22:16,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
840,8.6.2015,17:22:18,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
841,8.6.2015,17:22:20,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
842,8.6.2015,17:22:22,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
843,8.6.2015,17:22:24,Cooling,Play x10,CYCLE-,COOLING,RegularPI    ,12,10,2,10,72,0,Regular PI  ,398, 22.9, 22.0, 16.2, 80.8, 48.3, 25.0, 1.4,OFF,10,780,0,5,5,1475,COOLING,14:51:07,Jun  8 2015,179,9,12,12,12,12,12,10,12,12,12,12,  ,0,82,SB Reference  , 45.0,230,0,12,0,0,0,0,0
